"Date","Minimum_temperature","Maximum_temperature","Rainfall_(mm)","Direction_of_maximum_wind_gust","Speed_of_maximum_wind_gust_(km/h)","Time_of_maximum_wind_gust","9am_Temperature","9am_relative_humidity_(%)","9am_cloud_amount_(oktas)","9am_wind_direction","9am_wind_speed_(km/h)","9am_MSL_pressure_(hPa)","3pm_Temperature","3pm_relative_humidity_(%)","3pm_cloud_amount_(oktas)","3pm_wind_direction","3pm_wind_speed_(km/h)","3pm_MSL_pressure_(hPa)","Month","Year"
2022-09-01,1.8,17.8,0,"N",35,13:06:00.000000,10,95,6.57505518763797,"NNW","0",1024.8,16.5,48,5.65987780040733,"NW","17",1020.6,"9","2022"
2022-09-02,2.8,14.6,0,"S",41,21:43:00.000000,8.5,89,6.57505518763797,"N","2",1024.2,13.4,50,5.65987780040733,"S","13",1022.2,"9","2022"
2022-09-03,-0.6,14.1,0,"SSE",41,10:25:00.000000,7.1,60,6.57505518763797,"S","24",1027.7,13.3,48,5.65987780040733,"E","24",1025.5,"9","2022"
2022-09-04,0.7,14.6,0,"ESE",35,12:37:00.000000,8.9,66,6.57505518763797,"S","24",1028.3,13.2,47,5.65987780040733,"E","19",1025.6,"9","2022"
2022-09-05,-0.8,14.8,0,"SSE",30,14:36:00.000000,8.2,77,6.57505518763797,"SW","7",1025.4,13.1,40,5.65987780040733,"ESE","15",1022.5,"9","2022"
2022-09-06,-0.7,15.4,0,"E",39,17:56:00.000000,8.3,69,6.57505518763797,"SSW","13",1026.8,14.8,44,8,"NE","17",1023.2,"9","2022"
2022-09-07,6.3,16.7,0,"E",28,10:28:00.000000,10.4,71,8,"SE","7",1025.7,15.4,45,7,"NNE","17",1020.7,"9","2022"
2022-09-08,8.5,17.1,2.4,"NE",39,17:05:00.000000,11.8,79,8,"NNW","0",1019.9,16.3,59,8,"NE","17",1014.1,"9","2022"
2022-09-09,9.8,14.5,15.6,"NNW",50,19:35:00.000000,11,99,8,"N","7",1012.6,12.8,74,8,"NW","24",1010.1,"9","2022"
2022-09-10,7.6,18.2,3.6,"W",37,12:55:00.000000,11.8,85,8,"NW","9",1009.8,16.5,51,5.65987780040733,"WNW","24",1007.8,"9","2022"
2022-09-11,4,15.1,0,"NNW",52,13:30:00.000000,9.8,60,6.57505518763797,"NNW","17",1015.6,13.4,42,5.65987780040733,"NW","30",1013.4,"9","2022"
2022-09-12,-0.5,21.1538607594937,0,"NW",41.7211660329531,14:00:35.779468,9.8,64,6.57505518763797,"NW","20",1019.1,12.7,57,6,"WNW","28",1017.4,"9","2022"
2022-09-13,0.1,14.7,0,"E",31,18:20:00.000000,8.2,65,6.57505518763797,"SSE","13",1026.7,13.8,32,1,"SW","9",1025.2,"9","2022"
2022-09-14,-0.9,15.3,0,"NE",31,10:26:00.000000,7.7,74,7,"WSW","6",1028.9,14.9,33,5.65987780040733,"NNE","15",1023.3,"9","2022"
2022-09-15,5.8,13.2,3.2,"SW",15,21:17:00.000000,9.9,89,8,"NNW","0",1017.2,11.1,94,8,"NE","6",1010.5,"9","2022"
2022-09-16,5.9,17.3,8.6,"NW",54,15:20:00.000000,12.9,77,8,"NW","28",1005.6,15.3,51,8,"NW","41",1004.1,"9","2022"
2022-09-17,6.8,13.7,3.4,"NW",59,13:41:00.000000,9.4,74,7,"NW","28",1006.1,13,50,8,"NW","39",1004.6,"9","2022"
2022-09-18,6.5,14.5,6.2,"NW",63,13:17:00.000000,11.4,66,6,"WNW","28",1010.4,12.3,55,4,"NW","37",1010.2,"9","2022"
2022-09-19,6.2,15,0.2,"NW",50,03:40:00.000000,11.1,59,6.57505518763797,"WNW","30",1015.3,14.2,40,5.65987780040733,"WNW","30",1015,"9","2022"
2022-09-20,-2,18.6,0,"NNW",30,12:51:00.000000,8.5,75,6.57505518763797,"W","4",1023.4,18.3,33,5.65987780040733,"N","7",1019.2,"9","2022"
2022-09-21,3.1,17.9,0,"NNE",33,12:13:00.000000,11.4,89,8,"N","2",1019.4,16.9,58,8,"NE","20",1016.2,"9","2022"
2022-09-22,10.7,17.1,1.6,"ENE",39,10:15:00.000000,15.2,80,8,"E","19",1019.9,16.5,67,8,"E","17",1018.2,"9","2022"
2022-09-23,11.2,19.9,0.4,"NNW",31,15:41:00.000000,14.5,80,8,"SE","2",1017.8,19.4,57,8,"NW","19",1013.3,"9","2022"
2022-09-24,10.1,17.9,9,"W",44,16:02:00.000000,12.3,68,5,"SSE","19",1012.9,16.2,53,4,"NNW","17",1009.9,"9","2022"
2022-09-25,0.5,16.8,0.2,"N",41,15:16:00.000000,7.7,89,7,"WSW","4",1017.6,15.9,44,5.65987780040733,"NNW","30",1014.6,"9","2022"
2022-09-26,3,19,0,"NW",31,16:37:00.000000,11.2,73,3,"NW","2",1018.3,18.1,43,8,"NNW","15",1014.3,"9","2022"
2022-09-27,9.3,18,5.2,"WNW",50,17:12:00.000000,12.2,94,8,"NNW","15",1014,15.6,65,8,"N","15",1011.2,"9","2022"
2022-09-28,7.4,14.2,8.4,"N",37,07:53:00.000000,7.4,93,8,"ESE","6",1013.9,13.6,70,8,"SE","13",1013.2,"9","2022"
2022-09-29,6.4,17.6,3.4,"SSW",54,13:24:00.000000,13.6,72,8,"S","28",1021.1,16.3,60,8,"SSE","24",1021.2,"9","2022"
2022-09-30,4.1,17.5,0,"ESE",41,13:36:00.000000,11.7,66,8,"SSE","22",1027.9,14.8,59,8,"ESE","22",1025.4,"9","2022"
2022-10-01,7.7,14.7,0.4,"E",31,10:02:00.000000,11,70,8,"ESE","20",1025.9,13.6,55,8,"SW","9",1020.5,"10","2022"
2022-10-02,4.1,18.4,0.6,"E",31,18:30:00.000000,9,70,6.57505518763797,"SSW","9",1020.4,16.8,43,2,"NNE","7",1016.2,"10","2022"
2022-10-03,2.3,19.2,0,"NW",31,16:07:00.000000,8.8,91,8,"ENE","2",1022.7,18.8,45,1,"NW","13",1018.2,"10","2022"
2022-10-04,4.1,19,0,"ESE",41,22:30:00.000000,10.4,83,8,"NNW","0",1022.7,18.4,45,8,"E","7",1020.4,"10","2022"
2022-10-05,9.3,12,2.2,"E",33,15:29:00.000000,10.6,90,7,"ESE","7",1027.5,10.8,94,8,"ESE","15",1024.6,"10","2022"
2022-10-06,8.6,15.7,25.2,"ESE",24,23:06:00.000000,10.4,99,7,"SE","11",1023.1,14,89,8,"SW","9",1019.8,"10","2022"
2022-10-07,6.7,15.2,2.8,"NE",26,15:23:00.000000,13,96,8,"SSE","6",1015.4,14.3,99,7,"WNW","0",1013.2,"10","2022"
2022-10-08,11.7,19,19.6,"NNW",30,12:11:00.000000,14.9,85,1,"N","11",1015.4,14.9,87,8,"N","19",1014.3,"10","2022"
2022-10-09,4.2,13.3,34.8,"S",39,00:27:00.000000,7.1,67,7,"S","26",1020.7,11.2,57,8,"WNW","15",1020.1,"10","2022"
2022-10-10,2.2,16.4,0,"E",33,18:47:00.000000,7.4,73,7,"ESE","11",1026.7,14.9,46,1,"ENE","11",1023.3,"10","2022"
2022-10-11,7,18.6,0,"ENE",31,19:28:00.000000,11.1,67,6,"E","9",1025.3,18,48,6,"N","17",1021,"10","2022"
2022-10-12,9.8,18.9,0,"NE",33,17:31:00.000000,13.6,72,6.57505518763797,"SW","7",1023.5,18.2,55,8,"ENE","20",1020.2,"10","2022"
2022-10-13,10.6,18.1,0,"ENE",37,12:41:00.000000,13.6,71,8,"E","13",1019.5,16.9,59,8,"ENE","24",1014.4,"10","2022"
2022-10-14,11.5,15.7,12.8,"WNW",56,12:11:00.000000,12.2,66,6.57505518763797,"WNW","31",1009.1,13.7,63,3,"WNW","33",1011.3,"10","2022"
2022-10-15,4.2,18.7,0.8,"N",39,13:13:00.000000,11.8,80,6.57505518763797,"ENE","6",1018.6,17.1,46,5,"N","26",1016.9,"10","2022"
2022-10-16,2.8,18.5,0,"ESE",37,21:31:00.000000,10.5,77,6,"N","6",1020,17.9,47,1,"NNE","13",1017.3,"10","2022"
2022-10-17,4.9,16.8,0,"NE",28,14:58:00.000000,11.3,69,7,"SE","9",1022.7,15.5,56,8,"N","9",1020.8,"10","2022"
2022-10-18,8.5,19.8,0,"NNE",24,11:38:00.000000,12.6,78,7,"ESE","9",1021.3,19,53,8,"NW","6",1017.6,"10","2022"
2022-10-19,6.9,23,0.2,"E",37,18:34:00.000000,15.1,82,6.57505518763797,"S","11",1018.9,21.8,52,8,"E","26",1016.2,"10","2022"
2022-10-20,11.3,20.7,0,"ESE",39,15:31:00.000000,16.7,69,1,"ESE","15",1018.2,19.7,63,8,"ESE","22",1016,"10","2022"
2022-10-21,15.1,22.7,0.8,"NE",35,12:16:00.000000,17.7,83,7,"NE","9",1015.5,21.5,62,8,"NE","24",1010.8,"10","2022"
2022-10-22,12.8,21.1,23,"N",37,11:09:00.000000,15.6,99,8,"NNE","13",1012.5,18.4,91,8,"N","24",1010,"10","2022"
2022-10-23,12.9,20.1,31,"ESE",37,17:29:00.000000,15.9,93,8,"SE","9",1014.5,17.8,80,8,"ESE","19",1013.2,"10","2022"
2022-10-24,13.7,19.1,0.4,"ESE",41,11:50:00.000000,15.9,81,8,"ESE","15",1014.4,18.2,70,8,"SE","24",1010.1,"10","2022"
2022-10-25,13.2,22.7,2.6,"NNW",48,12:45:00.000000,17.2,84,8,"NNW","0",1006.1,21.1,50,6,"NNW","30",1002.7,"10","2022"
2022-10-26,12.4,20.6,2.4,"W",59,13:56:00.000000,14.8,99,8,"NNW","19",1002.6,18.6,64,8,"WNW","35",1000.7,"10","2022"
2022-10-27,10.7,20.1,0.4,"W",63,13:36:00.000000,15.4,78,8,"NNW","30",1002.5,16.4,81,4,"WNW","17",1000.9,"10","2022"
2022-10-28,10.8,15.6,3.4,"W",74,13:08:00.000000,12.3,52,8,"WNW","33",1003.4,14.1,51,5,"W","43",1001.7,"10","2022"
2022-10-29,8.5,17,0,"WNW",56,11:49:00.000000,11.3,59,1,"WNW","28",1005.5,15.7,43,2,"WNW","30",1004.9,"10","2022"
2022-10-30,2.3,18.9,0,"NNW",46,17:10:00.000000,12.2,67,6.57505518763797,"NNW","9",1010.9,18.3,49,3,"NW","17",1008.4,"10","2022"
2022-10-31,11,18,2.8,"N",80,22:34:00.000000,15.5,87,8,"NNW","28",1001.2,15.8,96,8,"N","24",995.4,"10","2022"
2022-11-01,8.5,13.9,40.4,"NNW",80,23:13:00.000000,10,84,8,"NW","31",991.8,11.2,69,7,"NW","28",992,"11","2022"
2022-11-02,4.3,13.3,3.2,"WNW",52,12:31:00.000000,7.7,62,1,"WNW","28",1001.8,11.7,47,1,"WNW","33",1005.7,"11","2022"
2022-11-03,5.5,17.2,0,"W",41,13:24:00.000000,11.1,67,4,"NW","19",1014.5,15.2,49,8,"NW","22",1015.2,"11","2022"
2022-11-04,6.3,19.7,0,"E",30,19:34:00.000000,11.5,71,6.57505518763797,"W","9",1025.8,18.1,45,8,"NW","11",1024.4,"11","2022"
2022-11-05,10.6,20.7,0,"N",24,14:54:00.000000,13.8,69,8,"ESE","13",1028.3,19.7,43,6,"N","11",1024.9,"11","2022"
2022-11-06,6.2,23.2,0,"W",33,12:11:00.000000,15.2,75,6.57505518763797,"SSE","7",1025.4,22.2,39,1,"W","17",1021.5,"11","2022"
2022-11-07,8.7,23.3,0,"SSW",48,13:37:00.000000,16.2,66,6.57505518763797,"S","7",1022.2,14.5,81,8,"SSW","28",1020,"11","2022"
2022-11-08,7.6,23,9,"N",28,14:42:00.000000,15.1,72,6.57505518763797,"SSW","9",1021,22,44,1,"WNW","7",1018,"11","2022"
2022-11-09,9,24,0.2,"E",35,16:00:00.000000,15.7,73,6.57505518763797,"SW","7",1022,22.9,46,8,"NE","17",1018.8,"11","2022"
2022-11-10,8.2,23,0,"NE",37,10:27:00.000000,14.2,65,6.57505518763797,"NE","9",1021.9,22.1,37,5.65987780040733,"NNE","13",1017.1,"11","2022"
2022-11-11,9.4,22,0,"NNW",35,10:51:00.000000,17.1,70,8,"N","9",1013.9,19.8,69,8,"NW","15",1011.4,"11","2022"
2022-11-12,10.5,26.8,0,"E",50,17:58:00.000000,19.6,72,6.57505518763797,"SW","2",1012,25.8,42,3,"NNW","20",1009.6,"11","2022"
2022-11-13,14.8,23.3,14.4,"NNW",50,10:40:00.000000,15.7,100,8,"ENE","11",1008.6,21.2,75,8,"NW","17",1003.9,"11","2022"
2022-11-14,11.9,19,21,"WNW",65,09:51:00.000000,15.2,67,8,"NW","41",999.8,16.6,56,8,"WNW","39",1001.1,"11","2022"
2022-11-15,10.1,17,1.2,"NW",50,13:59:00.000000,13.6,64,1,"NNW","20",1007.4,14.6,45,6,"NW","35",1007,"11","2022"
2022-11-16,3,14.5,0,"WSW",48,08:57:00.000000,9.2,62,8,"WNW","17",1009.1,12.7,41,5.65987780040733,"W","17",1009.1,"11","2022"
2022-11-17,3.3,18.2,0.6,"S",35,08:51:00.000000,9.8,52,6.57505518763797,"S","20",1014.3,16.8,36,5.65987780040733,"S","15",1012.3,"11","2022"
2022-11-18,2.6,21.1,0,"NNE",30,15:50:00.000000,12.2,59,6.57505518763797,"SSE","7",1015.8,19.8,36,1,"NE","13",1011.3,"11","2022"
2022-11-19,7.8,22.4,0,"NW",39,15:10:00.000000,13.2,75,8,"SSE","4",1009.9,21,52,8,"NW","22",1004.5,"11","2022"
2022-11-20,11.7,18.3,6.2,"WNW",70,14:48:00.000000,15.1,67,4,"WNW","33",997.1,17,40,5.65987780040733,"WNW","46",999.3,"11","2022"
2022-11-21,8.3,12.9,2.2,"WNW",74,17:16:00.000000,10.4,55,1,"WNW","43",1002.5,11.6,50,3,"W","31",1002.5,"11","2022"
2022-11-22,3.6,21.1538607594937,1.8,"NW",41.7211660329531,14:00:35.779468,10.2,55,1,"WNW","30",1010.8,14.3,60,5.65987780040733,"WNW","30",1011.3,"11","2022"
2022-11-23,9,19.5,0,"NW",50,14:43:00.000000,14.4,62,6.57505518763797,"WNW","31",1012.8,18.4,51,1,"WNW","31",1013.6,"11","2022"
2022-11-24,4.4,22.9,0,"NNW",48,14:52:00.000000,13.7,65,6.57505518763797,"N","6",1018.1,21.9,51,7,"N","26",1015.5,"11","2022"
2022-11-25,5,24,0,"WNW",50,15:52:00.000000,13.8,79,6.57505518763797,"WNW","4",1018.3,23.2,34,5.65987780040733,"NW","30",1013.8,"11","2022"
2022-11-26,5.6,24,0,"N",37,14:35:00.000000,14.2,66,6.57505518763797,"SSE","4",1014.9,22.8,43,6,"N","22",1009.7,"11","2022"
2022-11-27,10.2,25.2,0,"NW",56,13:00:00.000000,18.1,64,7,"WSW","7",1003.9,23.7,41,8,"NNW","31",1001.2,"11","2022"
2022-11-28,7.8,21.7,0,"NW",57,13:12:00.000000,16.6,75,3,"NNW","11",1006.2,20.5,44,1,"NW","31",1004.5,"11","2022"
2022-11-29,5,22.1,0,"E",46,17:32:00.000000,15.2,52,6.57505518763797,"W","15",1011.6,21.2,42,5.65987780040733,"N","15",1011.1,"11","2022"
2022-11-30,11.6,23.8,0,"E",35,17:12:00.000000,13.3,72,8,"NNE","9",1018.2,22.2,39,5.65987780040733,"NE","11",1013.1,"11","2022"
2022-12-01,9.8,20.3,0,"ENE",35,17:27:00.000000,15.9,63,7,"E","9",1016.6,18.9,54,8,"E","19",1013.4,"12","2022"
2022-12-02,9.5,21.2,0,"NE",35,13:46:00.000000,15.9,72,8,"ESE","13",1016.6,19.5,55,8,"NE","22",1014.2,"12","2022"
2022-12-03,6.8,26.4,0,"E",30,18:29:00.000000,15.8,65,6.57505518763797,"NE","6",1017.7,25.1,46,4,"NNE","9",1013.6,"12","2022"
2022-12-04,8.9,28.1,0,"NW",37,16:50:00.000000,18.7,71,6.57505518763797,"NNW","7",1015.4,27.3,32,7,"NE","13",1011.1,"12","2022"
2022-12-05,9.8,27.7,0,"NW",50,10:57:00.000000,21.3,57,6.57505518763797,"NNW","19",1008,25.2,48,7,"N","19",1003.2,"12","2022"
2022-12-06,8.7,23.4,0,"NNW",39,13:55:00.000000,17.1,51,1,"S","19",1006.7,22.6,40,8,"NW","22",1004.1,"12","2022"
2022-12-07,6,24.9,0,"NW",50,11:42:00.000000,16.9,60,6.57505518763797,"NE","7",1004.5,23,34,2,"NNW","35",1001.7,"12","2022"
2022-12-08,10.5,19.4,0,"W",48,11:52:00.000000,13.6,53,6.57505518763797,"WNW","19",1004.8,17.2,30,6,"W","19",1005.4,"12","2022"
2022-12-09,0.9,20.9,0,"E",44,18:18:00.000000,11.3,49,6.57505518763797,"SE","13",1013.1,19.7,33,2,"SW","11",1010.5,"12","2022"
2022-12-10,7.5,23,0,"NNW",26,13:07:00.000000,13,58,6.57505518763797,"ESE","7",1017.1,20.8,33,5.65987780040733,"W","9",1013.2,"12","2022"
2022-12-11,7,28.4,0,"NNW",48,13:43:00.000000,14.7,75,6.57505518763797,"NNE","7",1011.4,25.6,34,3,"WNW","28",1006.7,"12","2022"
2022-12-12,14.2,18.8,20.6,"W",72,13:52:00.000000,14.4,92,8,"N","33",1000.1,15.3,44,5.65987780040733,"W","43",999.8,"12","2022"
2022-12-13,7.2,18.8,5.4,"NW",48,09:03:00.000000,12.7,65,2,"NW","22",1008.7,16.8,42,2,"WNW","26",1007.1,"12","2022"
2022-12-14,7.9,16.3,0.2,"WNW",52,12:13:00.000000,11.5,45,3,"WNW","26",1007.3,15.3,48,6,"WNW","31",1006.3,"12","2022"
2022-12-15,1.3,19,0.2,"SSW",50,10:21:00.000000,11.6,53,1,"S","24",1008.9,17.9,37,5.65987780040733,"S","28",1007.9,"12","2022"
2022-12-16,5.1,19,0.2,"S",50,07:02:00.000000,12.1,52,6.57505518763797,"S","26",1013.4,17.7,39,2,"S","24",1013.3,"12","2022"
2022-12-17,5.2,20.6,0,"SSW",41,07:37:00.000000,13.4,52,6.57505518763797,"S","28",1019.9,19.1,41,7,"S","13",1018.1,"12","2022"
2022-12-18,4.7,22.3,0,"SSE",50,10:37:00.000000,13.5,52,6.57505518763797,"S","30",1021.9,20.8,37,5.65987780040733,"SSE","17",1019.2,"12","2022"
2022-12-19,6.1,22.3,0,"SSE",39,06:05:00.000000,13.7,55,6.57505518763797,"SSE","19",1024,21.4,35,5.65987780040733,"ESE","22",1020.5,"12","2022"
2022-12-20,3.6,22.5,0,"ENE",35,18:44:00.000000,13.7,57,6.57505518763797,"SSE","11",1021.9,21.3,35,1,"SE","13",1017.4,"12","2022"
2022-12-21,8.1,24.7,0,"ENE",41,18:35:00.000000,14.5,65,6,"N","7",1017.9,24.6,45,4,"NNE","17",1012.5,"12","2022"
2022-12-22,10.1,16.1,1,"N",26,16:12:00.000000,12.7,92,8,"ESE","7",1014.5,15.9,85,8,"NNW","13",1013.2,"12","2022"
2022-12-23,8.8,27,5.6,"NW",33,13:50:00.000000,12.8,100,8,"ENE","6",1012.3,25.3,39,4,"NW","17",1008.6,"12","2022"
2022-12-24,8.6,29.5,0,"NW",41,10:42:00.000000,20.7,64,6.57505518763797,"NW","11",1010.2,28.3,29,5.65987780040733,"WNW","26",1008.6,"12","2022"
2022-12-25,10.3,31.7,0,"W",35,10:38:00.000000,19.2,68,6.57505518763797,"NNW","7",1015.2,30.3,27,5.65987780040733,"NW","11",1013.8,"12","2022"
2022-12-26,13,33.6,0,"E",50,15:43:00.000000,23.3,59,6.57505518763797,"SSW","4",1021.5,31.1,30,4,"SW","20",1018.1,"12","2022"
2022-12-27,11.2,32.3,0.8,"NE",35,14:49:00.000000,22.6,51,6.57505518763797,"SE","9",1023.1,31.4,17,5.65987780040733,"ENE","19",1018.6,"12","2022"
2022-12-28,9.3,32.7,0,"WNW",50,12:50:00.000000,21.6,46,6.57505518763797,"WNW","4",1015.4,31.4,23,5.65987780040733,"WNW","26",1010.7,"12","2022"
2022-12-29,17.1,24.3,0,"N",31,09:31:00.000000,21,71,8,"WNW","7",1015.5,21,68,7,"NNE","15",1014.9,"12","2022"
2022-12-30,14.5,21.6,13,"ENE",35,13:08:00.000000,18.8,79,8,"ESE","9",1018.5,20.8,67,8,"ENE","19",1016.3,"12","2022"
2022-12-31,13.4,25.5,0,"E",37,18:53:00.000000,18.8,72,8,"E","15",1016.1,23.8,49,8,"NE","9",1013.4,"12","2022"
2023-01-01,15.7,27.3,0,"E",35,18:44:00.000000,19.5,72,8,"ESE","7",1015.8,25.2,50,8,"N","13",1011.9,"1","2023"
2023-01-02,17.4,30.5,0.8,"WNW",43,14:43:00.000000,20.8,68,4,"ESE","4",1012.1,28.9,42,8,"W","24",1006.7,"1","2023"
2023-01-03,12.2,32.4,0,"ESE",48,16:56:00.000000,20.9,70,6.57505518763797,"NNW","0",1006.1,30.8,33,2,"NNW","22",1001.5,"1","2023"
2023-01-04,14.9,24.9,0.8,"ENE",46,15:13:00.000000,18.4,81,7,"ENE","9",1003.7,23.7,59,8,"ESE","17",1001.1,"1","2023"
2023-01-05,12.4,19.2,27.4,"S",44,08:46:00.000000,14.1,71,8,"S","26",1010.1,17.5,49,7,"SSE","20",1009.9,"1","2023"
2023-01-06,9.6,20.8,0,"ESE",48,18:33:00.000000,15.9,65,1,"SSE","24",1012.6,19.5,53,5,"SE","24",1013.4,"1","2023"
2023-01-07,7.8,22,0,"ENE",35,13:23:00.000000,15.1,60,8,"S","15",1015,21,49,2,"ENE","24",1012.5,"1","2023"
2023-01-08,5.6,27.8,0,"ENE",31,18:11:00.000000,14.8,60,6.57505518763797,"E","7",1014.1,25.3,29,5.65987780040733,"SSW","9",1010.5,"1","2023"
2023-01-09,9.1,32.3,0,"SSW",43,14:40:00.000000,18.1,68,6.57505518763797,"W","7",1012,31,17,5.65987780040733,"S","24",1009.4,"1","2023"
2023-01-10,9.7,29.8,0,"ENE",43,17:07:00.000000,20.6,50,6.57505518763797,"S","6",1013.5,27.9,37,2,"ENE","22",1011.2,"1","2023"
2023-01-11,10.7,30.2,0,"ENE",39,19:05:00.000000,17,67,8,"ESE","11",1015,27.2,35,5.65987780040733,"NNW","9",1011,"1","2023"
2023-01-12,17,32.9,0,"E",44,20:40:00.000000,20.6,70,5,"ESE","11",1014.8,31.2,28,1,"NNE","11",1011.9,"1","2023"
2023-01-13,14.2,30.7,0,"E",41,18:05:00.000000,21.6,66,6.57505518763797,"NE","11",1017.6,29.5,41,1,"NNE","15",1014.2,"1","2023"
2023-01-14,18.1,29.7,0,"N",35,14:34:00.000000,21.2,61,1,"ENE","7",1018.4,29.2,39,1,"NNE","19",1014.1,"1","2023"
2023-01-15,12.8,33.2,0,"SSE",93,15:45:00.000000,20.7,73,6.57505518763797,"WNW","9",1016.4,32.5,30,2,"WNW","17",1012.8,"1","2023"
2023-01-16,16.7,26.8,6.2,"ENE",33,16:53:00.000000,20.1,77,8,"NE","17",1021.3,25.6,49,7,"NE","19",1019.7,"1","2023"
2023-01-17,13.8,30.5,0,"NE",28,11:40:00.000000,20.2,67,6.57505518763797,"SE","9",1019.9,29.2,29,5.65987780040733,"NNE","13",1015.4,"1","2023"
2023-01-18,13.9,31.3,0,"W",50,13:47:00.000000,18.8,87,8,"NNE","7",1011.1,24.7,59,8,"W","35",1007.4,"1","2023"
2023-01-19,12.6,20.8,2.8,"ENE",41,18:15:00.000000,13,75,8,"SSE","17",1009.6,19.9,53,8,"SSE","13",1009.4,"1","2023"
2023-01-20,6.2,21.7,0,"ENE",41,18:24:00.000000,14.3,69,8,"SSE","13",1016.1,20,47,8,"ESE","15",1014.5,"1","2023"
2023-01-21,6.5,25.3,0,"ENE",39,15:23:00.000000,15.9,65,4,"SSE","13",1017,23.4,35,5.65987780040733,"ENE","11",1012.8,"1","2023"
2023-01-22,11.4,23,0,"ENE",50,13:34:00.000000,18,68,8,"ESE","13",1015.4,19.9,59,8,"E","33",1013.9,"1","2023"
2023-01-23,11.3,24.8,0.4,"S",52,18:45:00.000000,17.6,71,8,"S","11",1013.9,24.5,43,6,"NE","17",1010.3,"1","2023"
2023-01-24,9.5,29.1,11,"W",39,16:13:00.000000,13.6,100,8,"ENE","4",1012,28.7,34,2,"W","15",1008.3,"1","2023"
2023-01-25,11,29.4,0,"WNW",33,14:44:00.000000,18.8,67,6.57505518763797,"E","7",1012.6,29.1,30,1,"WNW","17",1010.1,"1","2023"
2023-01-26,10.2,33.6,0,"E",59,19:13:00.000000,18.4,81,6.57505518763797,"NNW","0",1013.4,32.5,25,8,"WNW","28",1010.1,"1","2023"
2023-01-27,16.2,27.3,0,"ENE",35,18:26:00.000000,18.3,73,8,"SE","9",1015.8,26.2,53,3,"N","15",1013.4,"1","2023"
2023-01-28,16.9,34.8,0,"WNW",41,13:42:00.000000,21.9,71,6.57505518763797,"NNE","4",1013.4,33.7,22,5.65987780040733,"WNW","20",1009.1,"1","2023"
2023-01-29,19.6,24.2,0.8,"N",24,20:21:00.000000,20.8,98,8,"ESE","9",1013.5,23.6,70,8,"NW","9",1012.9,"1","2023"
2023-01-30,17.6,21.3,14.6,"E",26,18:53:00.000000,19.2,99,8,"N","9",1010.3,19.4,99,8,"SSE","9",1008.1,"1","2023"
2023-01-31,15.6,27.6,17.2,"E",30,18:21:00.000000,20.1,70,7,"SSW","19",1006.2,26.5,51,5,"E","6",1002.7,"1","2023"
2023-02-01,14.5,29.6,0.2,"WNW",41,15:57:00.000000,18.6,80,8,"NNW","6",1003.2,28.9,22,5.65987780040733,"W","20",999.7,"2","2023"
2023-02-02,11.9,27.4,0,"NNW",65,15:14:00.000000,17.4,78,6.57505518763797,"N","11",998.9,25.9,33,5,"NW","35",993.3,"2","2023"
2023-02-03,10.2,18.8,0,"NW",54,11:24:00.000000,12.5,58,8,"WNW","28",994.2,17.2,36,7,"WNW","30",995.5,"2","2023"
2023-02-04,7.3,19.4,0,"WNW",61,11:36:00.000000,12.6,57,1,"NNW","17",1003.5,17.4,45,1,"WNW","39",1005,"2","2023"
2023-02-05,10.9,27.9,0,"ENE",37,19:42:00.000000,16.4,60,6.57505518763797,"NNW","13",1014.3,26.8,26,5.65987780040733,"WNW","15",1012.7,"2","2023"
2023-02-06,12.6,29.8,0,"E",41,18:21:00.000000,18.7,69,1,"NNE","7",1017.4,28,29,5.65987780040733,"N","13",1014.3,"2","2023"
2023-02-07,15.3,28.5,0,"E",50,17:24:00.000000,19.8,76,8,"ENE","7",1015.9,27.1,40,5.65987780040733,"WSW","9",1012.6,"2","2023"
2023-02-08,13.9,23.4,0,"ENE",37,12:52:00.000000,17.9,75,8,"SSE","7",1015.5,22.1,61,7,"E","22",1013.5,"2","2023"
2023-02-09,15.1,22.8,4.4,"E",44,02:32:00.000000,17.5,95,8,"SSW","7",1012,20.3,71,8,"WNW","9",1009.8,"2","2023"
2023-02-10,10,29.9,2.6,"NW",37,14:01:00.000000,16,90,2,"SSE","2",1008.6,28.6,33,7,"WNW","22",1004.7,"2","2023"
2023-02-11,11.8,33.9,4.2,"WNW",54,13:41:00.000000,17.8,77,4,"NNW","0",1006.4,32.6,25,1,"NW","30",1001.6,"2","2023"
2023-02-12,10.2,29.8,0,"ENE",44,17:37:00.000000,18.4,61,6.57505518763797,"SE","6",1004.5,28.6,35,5.65987780040733,"W","13",1003.5,"2","2023"
2023-02-13,14.5,24,0.6,"ESE",41,19:11:00.000000,14.7,94,8,"SSE","13",1010.4,23,58,6,"ENE","11",1008.2,"2","2023"
2023-02-14,10.9,23.6,14.6,"ENE",37,17:34:00.000000,14.1,91,8,"SE","7",1012.6,22.3,54,8,"NE","9",1011.4,"2","2023"
2023-02-15,12.1,28.3,0,"ENE",35,18:56:00.000000,17.5,71,1,"S","6",1016.3,26.1,38,5.65987780040733,"NW","13",1013.2,"2","2023"
2023-02-16,11.5,31.4,0,"E",35,19:28:00.000000,18.5,71,6.57505518763797,"SE","6",1017.7,30.4,37,2,"NW","17",1013.9,"2","2023"
